"FECHA","HORA","TOTAL"
14/08/16,9,2479.05
14/08/16,10,2231.56
14/08/16,11,2652.45
14/08/16,12,3152.98
14/08/16,13,2815.71
14/08/16,14,2834.02
14/08/16,15,2545.38
14/08/16,16,2417.43
14/08/16,17,2872.22
14/08/16,18,3200.49
14/08/16,19,3455.68
14/08/16,20,3478.95
14/08/16,21,5570.81
14/08/16,22,6349.91
14/08/16,23,6062.03
14/08/16,24,5000.39
15/08/16,1,3149.05
15/08/16,2,3087.46
15/08/16,3,2588.86
15/08/16,4,2484.88
15/08/16,5,2246.06
15/08/16,6,2381.16
15/08/16,7,2786.79
15/08/16,8,2664.72
15/08/16,9,3139.55
15/08/16,10,5055.86
15/08/16,11,6263.13
15/08/16,12,6656.94
15/08/16,13,7108.03
15/08/16,14,7082.22
15/08/16,15,6828.22
15/08/16,16,6913.36
15/08/16,17,7154.11
15/08/16,18,6902.08
15/08/16,19,5726.76
15/08/16,20,4849.34
15/08/16,21,5679.64
15/08/16,22,5972.45
15/08/16,23,6010.31
15/08/16,24,5373.93
16/08/16,1,4342.17
16/08/16,2,3628
16/08/16,3,2853.25
16/08/16,4,2435.48
16/08/16,5,2073.68
16/08/16,6,2200.77
16/08/16,7,2801.99
16/08/16,8,3460.8
16/08/16,9,4172.66
16/08/16,10,5259.55
16/08/16,11,5820.57
16/08/16,12,6114.9
16/08/16,13,6456.6
16/08/16,14,6437.28
16/08/16,15,6708.1
16/08/16,16,7257.47
16/08/16,17,7380.29
16/08/16,18,6747.27
16/08/16,19,5793.13
16/08/16,20,4706.25
16/08/16,21,5472.89
16/08/16,22,5714.53
16/08/16,23,5528.85
16/08/16,24,5127.92
17/08/16,1,4063.54
17/08/16,2,3377.39
17/08/16,3,2714.47
17/08/16,4,2675.11
17/08/16,5,2552.62
17/08/16,6,2682.97
17/08/16,7,3123.11
17/08/16,8,3912.7
17/08/16,9,4495.42
17/08/16,10,5333.69
17/08/16,11,5931.74
17/08/16,12,6116.9
17/08/16,13,5732.96
17/08/16,14,6635.25
17/08/16,15,6848.45
17/08/16,16,7152.87
17/08/16,17,7277.09
17/08/16,18,6922.65
17/08/16,19,5825.45
17/08/16,20,4644.26
17/08/16,21,5438.43
17/08/16,22,5738.63
17/08/16,23,6005.7
17/08/16,24,5648
18/08/16,1,3867.38
18/08/16,2,2979.59
18/08/16,3,2640.08
18/08/16,4,2357.73
18/08/16,5,2367.39
18/08/16,6,2378.13
18/08/16,7,2685.88
18/08/16,8,3195.93
18/08/16,9,3550.84
18/08/16,10,4131.39
18/08/16,11,4545.19
18/08/16,12,4771.18
18/08/16,13,5256.63
18/08/16,14,5128.16
18/08/16,15,5639.7
18/08/16,16,6176.93
18/08/16,17,6378.05
18/08/16,18,5521.64
18/08/16,19,4530.83
18/08/16,20,3064.38
18/08/16,21,4604.76
18/08/16,22,5242.96
18/08/16,23,5589.98
18/08/16,24,5407.05
19/08/16,1,4619.81
19/08/16,2,3902.33
19/08/16,3,3302.42
19/08/16,4,2877.86
19/08/16,5,2768.35
19/08/16,6,2721.63
19/08/16,7,3134.48
19/08/16,8,3293.52
19/08/16,9,3682.03
19/08/16,10,4103.9
19/08/16,11,5379.64
19/08/16,12,5752.46
19/08/16,13,5946.89
19/08/16,14,6030.13
19/08/16,15,6292.03
19/08/16,16,6423.13
19/08/16,17,6256.6
19/08/16,18,5723
19/08/16,19,4423.9
19/08/16,20,3673.2
19/08/16,21,4770.75
19/08/16,22,4950.31
19/08/16,23,5012.51
19/08/16,24,4614.03
20/08/16,1,4218.09
20/08/16,2,3356.89
20/08/16,3,2938.08
20/08/16,4,2839.03
20/08/16,5,2421.38
20/08/16,6,2277.34
20/08/16,7,2405.03
20/08/16,8,2183.72
20/08/16,9,2512.51
20/08/16,10,3349.87
20/08/16,11,4325.33
20/08/16,12,5100.95
20/08/16,13,5582.73
20/08/16,14,5524.17
20/08/16,15,5158.98
20/08/16,16,5001.72
20/08/16,17,4569.41
20/08/16,18,4558.86
20/08/16,19,4152.59
20/08/16,20,4499.14
20/08/16,21,5600.9
20/08/16,22,5623.62
20/08/16,23,4682.83
20/08/16,24,3858.07
21/08/16,1,3551.23
21/08/16,2,2931.42
21/08/16,3,2895.44
21/08/16,4,2846.73
21/08/16,5,2853.53
21/08/16,6,2611.74
21/08/16,7,2634.81
21/08/16,8,2567.19
21/08/16,9,2661.97
21/08/16,10,3103.54
21/08/16,11,3252.21
21/08/16,12,3024.21
21/08/16,13,3182.58
21/08/16,14,3191.14
21/08/16,15,3227.04
21/08/16,16,3257.51
21/08/16,17,3314.68
21/08/16,18,3486.64
21/08/16,19,3868.32
21/08/16,20,4638.12
21/08/16,21,6379.46
21/08/16,22,7205.52
21/08/16,23,6470.42
21/08/16,24,5377.96
22/08/16,1,3358.79
22/08/16,2,2936.8
22/08/16,3,2900.25
22/08/16,4,2693.45
22/08/16,5,2623.28
22/08/16,6,2696.41
22/08/16,7,2708.38
22/08/16,8,2784.96
22/08/16,9,2879.51
22/08/16,10,3436.04
22/08/16,11,3723.57
22/08/16,12,4147.77
22/08/16,13,4581.86
22/08/16,14,4364.19
22/08/16,15,4733.73
22/08/16,16,5216.25
22/08/16,17,5644.8
22/08/16,18,5252.1
22/08/16,19,4569.93
22/08/16,20,3518.38
22/08/16,21,4217.69
22/08/16,22,4699.41
22/08/16,23,4760.18
22/08/16,24,4192.67
23/08/16,1,3493.48
23/08/16,2,2897.93
23/08/16,3,2781.24
23/08/16,4,2447.45
23/08/16,5,2526.62
23/08/16,6,2698.08
23/08/16,7,2796.55
23/08/16,8,2813.51
23/08/16,9,2897.26
23/08/16,10,3301.22
23/08/16,11,3788.39
23/08/16,12,4101.83
23/08/16,13,4362.42
23/08/16,14,4664.38
23/08/16,15,4995.01
23/08/16,16,5438.15
23/08/16,17,5551.78
23/08/16,18,5059.24
23/08/16,19,4282.8
23/08/16,20,3743.6
23/08/16,21,5111.85
23/08/16,22,6018.78
23/08/16,23,5943.84
23/08/16,24,5048.9
24/08/16,1,4152.03
24/08/16,2,3260.77
24/08/16,3,2879.66
24/08/16,4,2643.46
24/08/16,5,2371.37
24/08/16,6,2344.91
24/08/16,7,2557.36
24/08/16,8,2301.78
24/08/16,9,2681.47
24/08/16,10,3278.89
24/08/16,11,4020.63
24/08/16,12,4501.79
24/08/16,13,5111.26
24/08/16,14,4954.7
24/08/16,15,5287.32
24/08/16,16,5738.4
24/08/16,17,5992.5
24/08/16,18,5529.58
24/08/16,19,5121.06
24/08/16,20,4231.17
24/08/16,21,5200.25
24/08/16,22,5625.65
24/08/16,23,5623.53
24/08/16,24,4913.37
25/08/16,1,3661.41
25/08/16,2,2769.03
25/08/16,3,2114.96
25/08/16,4,1916.56
25/08/16,5,1838.99
25/08/16,6,1729.29
25/08/16,7,2704.38
25/08/16,8,2836.49
25/08/16,9,2999.51
25/08/16,10,3705.79
25/08/16,11,4136.93
25/08/16,12,4183.27
25/08/16,13,4509.46
25/08/16,14,4588.41
25/08/16,15,4736.58
25/08/16,16,5902.47
25/08/16,17,5941.25
25/08/16,18,5006.59
25/08/16,19,4092.43
25/08/16,20,3044.78
25/08/16,21,5009.95
25/08/16,22,5551.99
25/08/16,23,5437.83
25/08/16,24,4541.84
26/08/16,1,3937.3
26/08/16,2,3097.59
26/08/16,3,2082.59
26/08/16,4,1915.76
26/08/16,5,1706.48
26/08/16,6,1828.55
26/08/16,7,2453.5
26/08/16,8,2876.34
26/08/16,9,3236.78
26/08/16,10,3680.07
26/08/16,11,4467.04
26/08/16,12,4904.55
26/08/16,13,5366.08
26/08/16,14,5857.36
26/08/16,15,6216.24
26/08/16,16,6372.42
26/08/16,17,6377.2
26/08/16,18,5919.4
26/08/16,19,4915.57
26/08/16,20,3668.69
26/08/16,21,4829.24
26/08/16,22,4997.9
26/08/16,23,5169
26/08/16,24,4746.55
27/08/16,1,3474.15
27/08/16,2,2409.1
27/08/16,3,2056.96
27/08/16,4,2098.44
27/08/16,5,1688.49
27/08/16,6,1616.99
27/08/16,7,1941.86
27/08/16,8,2121.56
27/08/16,9,2490.47
27/08/16,10,3073.8
27/08/16,11,3351.32
27/08/16,12,3751.67
27/08/16,13,3983.89
27/08/16,14,4048.59
27/08/16,15,3836.9
27/08/16,16,3700.66
27/08/16,17,3669.79
27/08/16,18,3413.34
27/08/16,19,2970.58
27/08/16,20,3126.89
27/08/16,21,5195.67
27/08/16,22,5459.55
27/08/16,23,4819.81
27/08/16,24,3333.02
28/08/16,1,2374.7
28/08/16,2,2170.3
28/08/16,3,2460.02
28/08/16,4,2248.68
28/08/16,5,1845
28/08/16,6,2036.87
28/08/16,7,1953.7
28/08/16,8,1955.25
28/08/16,9,1854.99
28/08/16,10,2198.25
28/08/16,11,2558.48
28/08/16,12,2529.26
28/08/16,13,2568.91
28/08/16,14,2716.52
28/08/16,15,2877.72
28/08/16,16,2734.52
28/08/16,17,3158.55
28/08/16,18,3102.33
28/08/16,19,2846.1
28/08/16,20,3112.92
28/08/16,21,5559.67
28/08/16,22,6290.03
28/08/16,23,5733.13
28/08/16,24,4310.9
29/08/16,1,3156.01
29/08/16,2,2259.85
29/08/16,3,1981.28
29/08/16,4,1909.32
29/08/16,5,1609.31
29/08/16,6,1813.64
29/08/16,7,2431.38
29/08/16,8,2502.5
29/08/16,9,2587.16
29/08/16,10,3562.48
29/08/16,11,4572.79
29/08/16,12,5170.77
29/08/16,13,5588.74
29/08/16,14,5955.33
29/08/16,15,6134.97
29/08/16,16,6552.14
29/08/16,17,6889.06
29/08/16,18,6476.65
29/08/16,19,5220.07
29/08/16,20,4481.09
29/08/16,21,5655.45
29/08/16,22,6078.19
29/08/16,23,5619.59
29/08/16,24,4716.05
30/08/16,1,2902.99
30/08/16,2,2540.8
30/08/16,3,2264.65
30/08/16,4,2236.75
30/08/16,5,1685.41
30/08/16,6,1829.45
30/08/16,7,2188.15
30/08/16,8,2179.12
30/08/16,9,2293.27
30/08/16,10,3038.07
30/08/16,11,3650.03
30/08/16,12,4253.37
30/08/16,13,4384.15
30/08/16,14,4426.57
30/08/16,15,4942.73
30/08/16,16,5414.25
30/08/16,17,5627.79
30/08/16,18,5089.85
30/08/16,19,4263.61
30/08/16,20,3175.31
30/08/16,21,5042.8
30/08/16,22,5261.25
30/08/16,23,5082.34
30/08/16,24,4001.56
31/08/16,1,2406.64
31/08/16,2,1836.94
31/08/16,3,1710.88
31/08/16,4,1732.14
31/08/16,5,1675.54
31/08/16,6,1656.48
31/08/16,7,2039.82
31/08/16,8,2345.92
31/08/16,9,2649.28
31/08/16,10,2942.19
31/08/16,11,3714.1
31/08/16,12,4370.86
31/08/16,13,4784.17
31/08/16,14,4848.87
31/08/16,15,5321.35
31/08/16,16,5730.83
31/08/16,17,5263.03
31/08/16,18,4337.4
31/08/16,19,3523.68
31/08/16,20,3001.06
31/08/16,21,4481.22
31/08/16,22,5084.84
31/08/16,23,4831.75
31/08/16,24,3823.48
01/09/16,1,2281.79
01/09/16,2,1776.87
01/09/16,3,1975.05
01/09/16,4,1732.93
01/09/16,5,1716.23
01/09/16,6,1703.75
01/09/16,7,2216.14
01/09/16,8,2334.67
01/09/16,9,2511.05
01/09/16,10,3010.38
01/09/16,11,3615.35
01/09/16,12,4036.21
01/09/16,13,4259.23
01/09/16,14,4789.14
01/09/16,15,5182.8
01/09/16,16,5772.5
01/09/16,17,5968.54
01/09/16,18,5348.69
01/09/16,19,3671.22
01/09/16,20,3027.69
01/09/16,21,4749.96
01/09/16,22,5254.48
01/09/16,23,4815.77
01/09/16,24,4187.59
02/09/16,1,3314.59
02/09/16,2,3094.67
02/09/16,3,2931.99
02/09/16,4,2553.59
02/09/16,5,2009.07
02/09/16,6,1924.15
02/09/16,7,2313.05
02/09/16,8,2393.23
02/09/16,9,2313.52
02/09/16,10,2828.61
02/09/16,11,3539.87
02/09/16,12,4090.93
02/09/16,13,4500.29
02/09/16,14,4863.04
02/09/16,15,5060.35
02/09/16,16,5310.21
02/09/16,17,5708.63
02/09/16,18,5255.41
02/09/16,19,3951.54
02/09/16,20,2631.2
02/09/16,21,3685.24
02/09/16,22,3995.83
02/09/16,23,4392.38
02/09/16,24,4073.4
03/09/16,1,3204.43
03/09/16,2,2935.91
03/09/16,3,2454.83
03/09/16,4,2359.57
03/09/16,5,2032.63
03/09/16,6,1831.99
03/09/16,7,1827.02
03/09/16,8,1858.31
03/09/16,9,2227.02
03/09/16,10,2817.99
03/09/16,11,2942.48
03/09/16,12,3429.62
03/09/16,13,4057.71
03/09/16,14,4556.33
03/09/16,15,4597.96
03/09/16,16,4380.99
03/09/16,17,3783.68
03/09/16,18,3380.4
03/09/16,19,2969.82
03/09/16,20,3199.94
03/09/16,21,4594.37
03/09/16,22,4630.31
03/09/16,23,3698.24
03/09/16,24,3460.19
04/09/16,1,3306.06
04/09/16,2,3074.87
04/09/16,3,2736.24
04/09/16,4,2327.91
04/09/16,5,2297.04
04/09/16,6,2728.21
04/09/16,7,2414.67
04/09/16,8,2500.08
04/09/16,9,2334.92
04/09/16,10,2202.23
04/09/16,11,2441.4
04/09/16,12,2358.65
04/09/16,13,2667.3
04/09/16,14,2897.86
04/09/16,15,2673.49
04/09/16,16,3064.05
04/09/16,17,3240.81
04/09/16,18,3210.27
04/09/16,19,3251.33
04/09/16,20,3869.71
04/09/16,21,5212.66
04/09/16,22,5726.33
04/09/16,23,5131.26
04/09/16,24,3967
05/09/16,1,3568.82
05/09/16,2,3507.72
05/09/16,3,3177.54
05/09/16,4,2846.24
05/09/16,5,3030.18
05/09/16,6,3203.31
05/09/16,7,3138.57
05/09/16,8,3640.43
05/09/16,9,3361.34
05/09/16,10,4092.36
05/09/16,11,4711.66
05/09/16,12,5296.07
05/09/16,13,5806.95
05/09/16,14,5773.76
05/09/16,15,5455.33
05/09/16,16,5969.29
05/09/16,17,5846.69
05/09/16,18,5416.35
05/09/16,19,4681.87
05/09/16,20,3863.73
05/09/16,21,5909.92
05/09/16,22,6211.22
05/09/16,23,5663.57
05/09/16,24,4685.54
06/09/16,1,3914.54
06/09/16,2,3568.03
06/09/16,3,3309.09
06/09/16,4,3130.56
06/09/16,5,3005.65
06/09/16,6,3173.11
06/09/16,7,3524.06
06/09/16,8,3704.52
06/09/16,9,3752.71
06/09/16,10,4063.21
06/09/16,11,3446.86
06/09/16,12,3103.97
06/09/16,13,3793.28
06/09/16,14,4094.82
06/09/16,15,4447.51
06/09/16,16,4548.44
06/09/16,17,4893.73
06/09/16,18,4698.44
06/09/16,19,3983.69
06/09/16,20,3175.33
06/09/16,21,5109.41
06/09/16,22,5389.4
06/09/16,23,4990.55
06/09/16,24,4131.01
07/09/16,1,3255.95
07/09/16,2,3332.57
07/09/16,3,3422.57
07/09/16,4,2982.91
07/09/16,5,2734.84
07/09/16,6,2401.99
07/09/16,7,2522.07
07/09/16,8,3102.33
07/09/16,9,3811.39
07/09/16,10,4514.22
07/09/16,11,4597.22
07/09/16,12,4645.05
07/09/16,13,3959.29
07/09/16,14,4315.76
07/09/16,15,4829.37
07/09/16,16,5382.16
07/09/16,17,5808.56
07/09/16,18,5438.93
07/09/16,19,4587.73
07/09/16,20,3774.05
07/09/16,21,5680.14
07/09/16,22,5971.2
07/09/16,23,5379.04
07/09/16,24,4709.5
08/09/16,1,3883.14
08/09/16,2,3305.5
08/09/16,3,2954.14
08/09/16,4,2771.84
08/09/16,5,2586.01
08/09/16,6,2364.21
08/09/16,7,2487.84
08/09/16,8,2660.51
08/09/16,9,3025.55
08/09/16,10,3827
08/09/16,11,4191.88
08/09/16,12,4329.88
08/09/16,13,4565.78
08/09/16,14,5138.7
08/09/16,15,5892.85
08/09/16,16,6447.65
08/09/16,17,6252.99
08/09/16,18,5820
08/09/16,19,4534.48
08/09/16,20,3417.34
08/09/16,21,5283.45
08/09/16,22,5704.58
08/09/16,23,5438.59
08/09/16,24,4728.83
09/09/16,1,3573.55
09/09/16,2,2907.99
09/09/16,3,2214.76
09/09/16,4,2046.12
09/09/16,5,1995.82
09/09/16,6,2200.86
09/09/16,7,3032.24
09/09/16,8,2692.87
09/09/16,9,3241.61
09/09/16,10,4530.81
09/09/16,11,4947.19
09/09/16,12,5826.44
09/09/16,13,6964.3
09/09/16,14,7394.01
09/09/16,15,7756.73
09/09/16,16,8022.9
09/09/16,17,8078.25
09/09/16,18,7408.4
09/09/16,19,6080.37
09/09/16,20,5087.15
09/09/16,21,6553.93
09/09/16,22,6276.71
09/09/16,23,5716.78
09/09/16,24,5110.69
10/09/16,1,3889.97
10/09/16,2,3140.65
10/09/16,3,2565.03
10/09/16,4,2318.63
10/09/16,5,2099.68
10/09/16,6,2099.22
10/09/16,7,2097.58
10/09/16,8,2382.95
10/09/16,9,3039.46
10/09/16,10,3895.56
10/09/16,11,4504.3
10/09/16,12,4755.21
10/09/16,13,4788.48
10/09/16,14,4696.34
10/09/16,15,4522.68
10/09/16,16,4408.32
10/09/16,17,4254.59
10/09/16,18,4196.35
10/09/16,19,3759.17
10/09/16,20,3997.3
10/09/16,21,5852.07
10/09/16,22,5935.34
10/09/16,23,5222.86
10/09/16,24,4055.97
11/09/16,1,3731.85
11/09/16,2,2581.78
11/09/16,3,2296.39
11/09/16,4,2370.68
11/09/16,5,2028.79
11/09/16,6,1804.23
11/09/16,7,1977.48
11/09/16,8,2289.39
11/09/16,9,2367.8
11/09/16,10,2804.04
11/09/16,11,2898.45
11/09/16,12,2920.59
11/09/16,13,2853.52
11/09/16,14,2712.36
11/09/16,15,2292.2
11/09/16,16,2249.06
11/09/16,17,2569.54
11/09/16,18,2868.98
11/09/16,19,3357.84
11/09/16,20,3893.34
11/09/16,21,5101.8
11/09/16,22,5388.91
11/09/16,23,4530.09
11/09/16,24,3401.91
12/09/16,1,2595.32
12/09/16,2,2465.04
12/09/16,3,2477.51
12/09/16,4,2355.29
12/09/16,5,2036.86
12/09/16,6,2597.67
12/09/16,7,3138.18
12/09/16,8,3274.71
12/09/16,9,3467.34
12/09/16,10,4335.56
12/09/16,11,5078.7
12/09/16,12,5679.81
12/09/16,13,6083.5
12/09/16,14,6465.36
12/09/16,15,6882.36
12/09/16,16,7470.07
12/09/16,17,7533.76
12/09/16,18,6980.09
12/09/16,19,5998.91
12/09/16,20,5128.23
12/09/16,21,6603.26
12/09/16,22,6714.65
12/09/16,23,6400.84
12/09/16,24,5735.03
13/09/16,1,4091.85
13/09/16,2,2824.37
13/09/16,3,2322.61
13/09/16,4,2062.71
13/09/16,5,2228.96
13/09/16,6,1991.05
13/09/16,7,2196.7
13/09/16,8,2589.73
13/09/16,9,3157.45
13/09/16,10,4346.66
13/09/16,11,5232.94
13/09/16,12,5931.07
13/09/16,13,6435.41
13/09/16,14,7060.78
13/09/16,15,7737.64
13/09/16,16,8328.62
13/09/16,17,8374.71
13/09/16,18,7708.45
13/09/16,19,6902.37
13/09/16,20,5670.34
13/09/16,21,7175.26
13/09/16,22,7163.16
13/09/16,23,6694.44
13/09/16,24,6071.4
14/09/16,1,4285.44
14/09/16,2,3527.29
14/09/16,3,2876.72
14/09/16,4,2536.45
14/09/16,5,2291.07
14/09/16,6,2453.16
14/09/16,7,3345.61
14/09/16,8,3915.31
14/09/16,9,4376.59
14/09/16,10,5393.67
14/09/16,11,6149.13
14/09/16,12,6702.68
14/09/16,13,7280.68
14/09/16,14,7470.89
14/09/16,15,7856.82
14/09/16,16,8388.12
14/09/16,17,8579.02
14/09/16,18,8042.03
14/09/16,19,6888.42
14/09/16,20,5667.29
14/09/16,21,7291.44
14/09/16,22,7279.83
14/09/16,23,6408.69
14/09/16,24,5809.45
15/09/16,1,4546.85
15/09/16,2,3216.87
15/09/16,3,3026.55
15/09/16,4,2567.48
15/09/16,5,2241.95
15/09/16,6,2420.24
15/09/16,7,2909.66
15/09/16,8,3600.95
15/09/16,9,3724.57
15/09/16,10,4137.43
15/09/16,11,4583.42
15/09/16,12,4791.17
15/09/16,13,5463.26
15/09/16,14,6073.88
15/09/16,15,6488.89
15/09/16,16,7060.25
15/09/16,17,7129.65
15/09/16,18,6608.54
15/09/16,19,5443.46
15/09/16,20,4595.14
15/09/16,21,5458.43
15/09/16,22,4556.97
15/09/16,23,4650.96
15/09/16,24,4237.85
16/09/16,1,3355.15
16/09/16,2,2531.45
16/09/16,3,2394.3
16/09/16,4,2182.53
16/09/16,5,1788.09
16/09/16,6,2112.55
16/09/16,7,3004.32
16/09/16,8,2652.65
16/09/16,9,2603.73
16/09/16,10,2466.78
16/09/16,11,2376.16
16/09/16,12,2548.41
16/09/16,13,2609.52
16/09/16,14,2683.07
16/09/16,15,2526.74
16/09/16,16,2506.97
16/09/16,17,2642.45
16/09/16,18,2629.9
16/09/16,19,2210.81
16/09/16,20,3203.45
16/09/16,21,5164.6
16/09/16,22,5301.13
16/09/16,23,4259.64
16/09/16,24,3159.24
17/09/16,1,2572.02
17/09/16,2,2416.05
17/09/16,3,2424.6
17/09/16,4,2687.1
17/09/16,5,2493.23
17/09/16,6,2212.36
17/09/16,7,2190.11
17/09/16,8,2230.21
17/09/16,9,2103.8
17/09/16,10,2336.73
17/09/16,11,2316.47
17/09/16,12,2524.01
17/09/16,13,3196.17
17/09/16,14,3204.37
17/09/16,15,2879.01
17/09/16,16,3005.4
17/09/16,17,3344.67
17/09/16,18,2952.93
17/09/16,19,2783.7
17/09/16,20,4066.4
17/09/16,21,5882.75
17/09/16,22,5767.39
17/09/16,23,5028.39
17/09/16,24,3608.53
18/09/16,1,2797.78
18/09/16,2,2367.1
18/09/16,3,2642.64
18/09/16,4,2458.62
18/09/16,5,2382.93
18/09/16,6,1985.21
18/09/16,7,2315.84
18/09/16,8,2133.96
18/09/16,9,2163.85
18/09/16,10,2268.2
18/09/16,11,2399.89
18/09/16,12,2860.11
18/09/16,13,2976.93
18/09/16,14,3147.45
18/09/16,15,3138.39
18/09/16,16,3279.47
18/09/16,17,3433.19
18/09/16,18,3100.48
18/09/16,19,2959.91
18/09/16,20,3999.7
18/09/16,21,6345.67
18/09/16,22,6730.02
18/09/16,23,5951.39
18/09/16,24,4596.55
19/09/16,1,2896.86
19/09/16,2,2783.3
19/09/16,3,2168.24
19/09/16,4,1793.95
19/09/16,5,1952.74
19/09/16,6,1849.08
19/09/16,7,2372.88
19/09/16,8,2676.15
19/09/16,9,2447.31
19/09/16,10,3856.02
19/09/16,11,4649.68
19/09/16,12,5176.8
19/09/16,13,5998.39
19/09/16,14,6586.53
19/09/16,15,6693.51
19/09/16,16,7397.18
19/09/16,17,7369.91
19/09/16,18,6898.62
19/09/16,19,5747.38
19/09/16,20,4663.41
19/09/16,21,5999.04
19/09/16,22,6165.83
19/09/16,23,5544
19/09/16,24,4654.76
20/09/16,1,3018.42
20/09/16,2,2524.18
20/09/16,3,2384.6
20/09/16,4,2314.92
20/09/16,5,2564.11
20/09/16,6,2150
20/09/16,7,2190.11
20/09/16,8,2578.75
20/09/16,9,2720.18
20/09/16,10,3587.91
20/09/16,11,3985.72
20/09/16,12,4882.43
20/09/16,13,5496.27
20/09/16,14,6028.39
20/09/16,15,6516.29
20/09/16,16,7558.84
20/09/16,17,7549.71
20/09/16,18,6873.09
20/09/16,19,6017.18
20/09/16,20,5368.53
20/09/16,21,6517.29
20/09/16,22,6390.03
20/09/16,23,5798.32
20/09/16,24,4938.63
21/09/16,1,3012.88
21/09/16,2,2321.9
21/09/16,3,2146.38
21/09/16,4,2051.36
21/09/16,5,1948.07
21/09/16,6,1866.54
21/09/16,7,1973.54
21/09/16,8,2436.95
21/09/16,9,2750.8
21/09/16,10,3746.12
21/09/16,11,4259.79
21/09/16,12,5231.75
21/09/16,13,5717.93
21/09/16,14,6043.63
21/09/16,15,6493.17
21/09/16,16,7081.77
21/09/16,17,7310.22
21/09/16,18,7243.36
21/09/16,19,6090.22
21/09/16,20,5000.9
21/09/16,21,6248.81
21/09/16,22,6137.41
21/09/16,23,5445.42
21/09/16,24,4529.08
22/09/16,1,2985.37
22/09/16,2,2600.35
22/09/16,3,2493.61
22/09/16,4,2071.73
22/09/16,5,2172.7
22/09/16,6,2015.15
22/09/16,7,2589.72
22/09/16,8,3186.81
22/09/16,9,3427.85
22/09/16,10,4243.43
22/09/16,11,4546.25
22/09/16,12,5296.49
22/09/16,13,5803.35
22/09/16,14,6060.12
22/09/16,15,6430.88
22/09/16,16,6778.42
22/09/16,17,7326.39
22/09/16,18,6667.99
22/09/16,19,5445.31
22/09/16,20,4988.4
22/09/16,21,6155.36
22/09/16,22,5925.23
22/09/16,23,5448.16
22/09/16,24,4710.5
23/09/16,1,3646.78
23/09/16,2,3101.45
23/09/16,3,2717.34
23/09/16,4,2307.52
23/09/16,5,2106.05
23/09/16,6,2307.17
23/09/16,7,2850.75
23/09/16,8,3768.65
23/09/16,9,4150.25
23/09/16,10,5552.38
23/09/16,11,6092.54
23/09/16,12,6444.09
23/09/16,13,6928.67
23/09/16,14,7077.95
23/09/16,15,7301.57
23/09/16,16,7602.75
23/09/16,17,7752.3
23/09/16,18,7158.65
23/09/16,19,6117.7
23/09/16,20,5585.05
23/09/16,21,6549.8
23/09/16,22,6174.01
23/09/16,23,5583.15
23/09/16,24,5079.13
24/09/16,1,4038.78
24/09/16,2,3477.42
24/09/16,3,2905.78
24/09/16,4,2927.93
24/09/16,5,2816.83
24/09/16,6,2167.95
24/09/16,7,2180.89
24/09/16,8,2589.11
24/09/16,9,3363.28
24/09/16,10,4031.06
24/09/16,11,4978.56
24/09/16,12,5726.06
24/09/16,13,5888.18
24/09/16,14,6005.82
24/09/16,15,5689.4
24/09/16,16,5325.83
24/09/16,17,5236.62
24/09/16,18,4611.38
24/09/16,19,4319.47
24/09/16,20,5453.76
24/09/16,21,7032.23
24/09/16,22,6454.96
24/09/16,23,5715.48
24/09/16,24,4668.6
25/09/16,1,3368.38
25/09/16,2,2488.73
25/09/16,3,2392.66
25/09/16,4,2410.23
25/09/16,5,2436.41
25/09/16,6,2279.92
25/09/16,7,2270.04
25/09/16,8,2200.52
25/09/16,9,2300.29
25/09/16,10,2393.04
25/09/16,11,2130.89
25/09/16,12,2364.59
25/09/16,13,2502.71
25/09/16,14,2578.36
25/09/16,15,2740.31
25/09/16,16,2656.59
25/09/16,17,2443.37
25/09/16,18,2500.41
25/09/16,19,2469.16
25/09/16,20,3406.93
25/09/16,21,4745.11
25/09/16,22,5059.85
25/09/16,23,4512.68
25/09/16,24,3432.83
26/09/16,1,2736.04
26/09/16,2,2265.1
26/09/16,3,2169.08
26/09/16,4,2163.65
26/09/16,5,2173.36
26/09/16,6,2251.21
26/09/16,7,2758.98
26/09/16,8,3362.29
26/09/16,9,3238.39
26/09/16,10,4365.86
26/09/16,11,5071.29
26/09/16,12,5717.36
26/09/16,13,5840.7
26/09/16,14,5598.58
26/09/16,15,6036.19
26/09/16,16,6335.98
26/09/16,17,6257.27
26/09/16,18,5618.34
26/09/16,19,4976.29
26/09/16,20,4880.45
26/09/16,21,6191.75
26/09/16,22,5980.19
26/09/16,23,5646.96
26/09/16,24,4562.61
27/09/16,1,2962.69
27/09/16,2,3032.92
27/09/16,3,2687.85
27/09/16,4,2383.3
27/09/16,5,2554.54
27/09/16,6,2804.3
27/09/16,7,3062.88
27/09/16,8,4245.14
27/09/16,9,3788.83
27/09/16,10,4783.87
27/09/16,11,5223.41
27/09/16,12,5445.61
27/09/16,13,5805.45
27/09/16,14,5749.03
27/09/16,15,6050.84
27/09/16,16,6237.58
27/09/16,17,6076.75
27/09/16,18,5734.54
27/09/16,19,5143.44
27/09/16,20,5223.77
27/09/16,21,6398.01
27/09/16,22,5600.85
27/09/16,23,5223.13
27/09/16,24,4768.01
28/09/16,1,3681.98
28/09/16,2,3024.89
28/09/16,3,2746.31
28/09/16,4,2778.35
28/09/16,5,3153.39
